schedule_season,schedule_week,schedule_playoff,team_home,team_away,spread_favorite,over_under_line,stadium,weather_temperature,weather_wind_mph,weather_humidity,team_favorite_away,team_favorite_home,total_score,did_home_team_win
22,1,0,6,15,-2.5,37.5,57,78.0,8.0,60.0,1,0,44.0,1
22,2,0,23,2,-2.5,45.0,37,72.0,0.0,0.0,0,1,27.0,0
22,2,0,30,1,-4.5,32.0,46,73.0,8.0,94.0,1,0,25.0,0
22,2,0,29,4,-3.0,35.5,43,70.0,10.0,98.0,0,1,38.0,1
22,2,0,22,19,-3.5,39.0,50,72.0,10.0,92.0,0,1,27.0,1
22,2,0,24,10,-3.5,37.5,23,79.0,12.0,62.0,1,0,34.0,1
22,2,0,15,0,0.0,47.0,31,72.0,0.0,0.0,0,0,34.0,0
22,2,0,3,29,-3.5,46.0,3,67.0,9.0,77.0,0,1,39.0,0
22,2,0,5,26,-3.5,49.0,27,72.0,0.0,0.0,0,1,84.0,0
22,2,0,7,25,-2.5,45.5,7,72.0,0.0,0.0,1,0,55.0,1
22,2,0,8,27,-1.0,41.0,8,75.0,13.0,92.0,0,1,51.0,0
22,2,0,10,3,-4.0,39.5,54,71.0,7.0,93.0,0,1,47.0,0
22,2,0,20,31,-13.5,34.0,19,68.0,8.0,85.0,0,1,27.0,1
22,2,0,21,9,-3.5,44.0,20,62.0,16.0,79.0,0,1,38.0,0
22,2,0,11,22,-4.0,40.5,58,61.0,7.0,78.0,0,1,37.0,0
22,2,0,4,12,-12.0,46.0,42,72.0,0.0,0.0,0,1,47.0,0
22,2,0,13,20,-3.0,44.0,45,75.0,12.0,84.0,1,0,44.0,0
22,3,0,12,11,-2.5,39.0,38,89.0,6.0,17.0,1,0,38.0,0
22,3,0,23,19,-7.0,42.5,37,72.0,0.0,0.0,0,1,33.0,1
22,3,0,16,17,-2.0,40.5,55,59.0,11.0,69.0,1,0,52.0,0
22,3,0,17,26,-7.5,47.0,53,52.0,13.0,55.0,0,1,51.0,1
22,3,0,25,25,-7.5,44.0,59,72.0,0.0,0.0,1,0,68.0,0
22,3,0,31,8,-10.5,38.0,56,72.0,0.0,0.0,1,0,26.0,0
22,3,0,18,16,-6.0,40.5,33,83.0,12.0,75.0,0,1,33.0,1
22,3,0,5,28,-6.5,44.5,27,72.0,0.0,0.0,0,1,35.0,0
22,3,0,6,24,-8.5,43.5,57,74.0,12.0,74.0,0,1,79.0,1
22,3,0,19,18,-5.5,39.0,8,76.0,12.0,78.0,0,1,15.0,1
22,3,0,9,13,-10.0,36.5,9,77.0,9.0,69.0,0,1,57.0,1
22,3,0,21,21,-10.0,44.0,20,61.0,14.0,83.0,0,1,30.0,1
22,3,0,26,6,-4.5,40.5,51,72.0,7.0,77.0,0,1,59.0,0
22,3,0,14,14,-1.5,44.0,48,80.0,8.0,82.0,1,0,40.0,1
22,4,0,12,12,-3.0,38.5,38,83.0,10.0,28.0,1,0,28.0,1
22,4,0,0,2,-3.0,46.5,0,57.0,9.0,76.0,0,1,60.0,1
22,4,0,1,1,-6.5,33.5,52,65.0,5.0,74.0,1,0,42.0,0
22,4,0,25,17,-9.0,45.0,59,72.0,0.0,0.0,1,0,47.0,1
22,4,0,2,28,-6.5,41.5,2,61.0,7.0,86.0,0,1,31.0,1
22,4,0,28,16,-3.5,41.5,40,83.0,9.0,76.0,0,1,31.0,1
22,4,0,3,0,-3.0,44.5,3,77.0,14.0,60.0,1,0,78.0,1
22,4,0,27,10,-6.5,45.0,26,60.0,9.0,79.0,0,1,77.0,1
22,4,0,9,31,-19.0,36.0,9,65.0,7.0,64.0,0,1,52.0,1
22,4,0,10,6,-6.0,44.0,54,59.0,2.0,81.0,0,1,29.0,1
22,4,0,20,27,-3.0,40.5,19,67.0,9.0,77.0,1,0,35.0,1
22,4,0,11,23,-3.0,44.0,58,57.0,11.0,69.0,0,1,71.0,1
22,4,0,4,13,-12.0,44.0,42,72.0,0.0,0.0,0,1,23.0,0
22,4,0,30,9,-9.0,35.0,46,64.0,3.0,78.0,1,0,57.0,1
22,5,0,23,1,-2.5,38.5,37,72.0,0.0,0.0,0,1,26.0,0
22,5,0,0,3,-3.0,53.5,0,55.0,9.0,69.0,1,0,80.0,0
22,5,0,29,22,-5.0,35.0,43,71.0,7.0,72.0,0,1,29.0,0
22,5,0,22,30,-6.0,36.5,50,57.0,10.0,68.0,0,1,47.0,0
22,5,0,24,12,-1.5,34.5,23,78.0,11.0,55.0,1,0,38.0,0
22,5,0,17,11,-6.5,39.5,53,53.0,16.0,43.0,0,1,35.0,1
22,5,0,15,19,-13.5,43.0,31,72.0,0.0,0.0,0,1,49.0,1
22,5,0,28,20,-3.0,42.5,40,81.0,8.0,79.0,1,0,53.0,1
22,5,0,18,27,-3.0,43.5,33,82.0,9.0,78.0,0,1,39.0,1
22,5,0,7,15,-3.0,43.5,7,72.0,0.0,0.0,0,1,61.0,1
22,5,0,8,24,-3.0,46.5,8,63.0,13.0,65.0,1,0,54.0,0
22,5,0,21,14,-6.0,41.5,20,69.0,9.0,56.0,0,1,50.0,1
22,5,0,26,21,-3.5,43.5,51,65.0,6.0,72.0,0,1,45.0,0
22,5,0,16,25,-1.0,44.0,55,50.0,10.0,59.0,0,1,55.0,0
22,6,0,1,15,-6.5,40.5,52,58.0,12.0,76.0,1,0,41.0,0
22,6,0,24,28,-2.0,35.0,23,63.0,19.0,58.0,0,1,27.0,1
22,6,0,17,0,-3.5,41.0,53,45.0,8.0,45.0,0,1,46.0,0
22,6,0,31,26,-7.0,44.0,56,72.0,0.0,0.0,1,0,55.0,0
22,6,0,15,30,-6.5,42.0,31,72.0,0.0,0.0,0,1,42.0,1
22,6,0,5,4,-4.5,49.0,27,72.0,0.0,0.0,0,1,55.0,1
22,6,0,6,25,-4.5,47.0,57,57.0,14.0,93.0,0,1,38.0,0
22,6,0,19,5,-6.0,35.5,8,59.0,10.0,97.0,0,1,27.0,0
22,6,0,20,24,-3.0,46.5,19,65.0,9.0,81.0,0,1,69.0,1
22,6,0,4,3,-7.0,49.0,42,72.0,0.0,0.0,1,0,41.0,1
22,6,0,14,6,-7.5,36.5,48,79.0,7.0,82.0,0,1,20.0,1
22,6,0,26,29,-1.5,44.0,51,63.0,10.0,73.0,1,0,37.0,1
22,6,0,13,17,-1.5,45.5,45,65.0,7.0,92.0,1,0,70.0,0
22,6,0,11,7,-3.0,43.5,58,51.0,11.0,72.0,1,0,49.0,0
22,7,0,12,13,-3.5,36.5,38,74.0,5.0,34.0,0,1,15.0,1
22,7,0,23,28,-4.0,35.5,37,72.0,0.0,0.0,0,1,30.0,1
22,7,0,30,29,-1.5,38.0,46,56.0,4.0,74.0,1,0,27.0,1
22,7,0,22,31,-8.5,36.5,50,46.0,8.0,76.0,0,1,51.0,1
22,7,0,25,2,-3.0,44.5,59,72.0,0.0,0.0,1,0,43.0,1
22,7,0,2,21,-7.0,48.0,2,38.0,11.0,61.0,0,1,39.0,1
22,7,0,3,9,-3.0,50.5,3,45.0,7.0,68.0,1,0,71.0,0
22,7,0,18,26,-6.0,45.5,33,80.0,5.0,80.0,0,1,33.0,0
22,7,0,7,7,-1.5,48.5,7,72.0,0.0,0.0,0,1,62.0,1
22,7,0,8,23,-3.0,49.0,8,56.0,13.0,64.0,0,1,27.0,1
22,7,0,27,11,-7.0,47.0,26,60.0,9.0,85.0,0,1,48.0,0
22,7,0,9,1,-3.0,37.0,9,57.0,9.0,65.0,0,1,30.0,1
22,7,0,4,18,-6.5,44.5,42,72.0,0.0,0.0,0,1,57.0,1
22,7,0,10,8,-4.5,46.0,54,44.0,4.0,78.0,0,1,38.0,1
22,8,0,30,15,-3.0,37.5,46,54.0,7.0,77.0,1,0,49.0,0
22,8,0,0,4,-7.5,50.0,0,46.0,12.0,71.0,0,1,41.0,1
22,8,0,29,1,-8.0,31.5,43,63.0,5.0,82.0,1,0,21.0,0
22,8,0,1,10,-4.5,42.0,52,50.0,6.0,82.0,1,0,54.0,0
22,8,0,24,18,-2.0,37.0,23,60.0,8.0,88.0,0,1,31.0,0
22,8,0,28,31,-11.0,38.0,40,73.0,7.0,82.0,0,1,40.0,0
22,8,0,3,3,-2.5,55.5,3,41.0,11.0,88.0,1,0,30.0,1
22,8,0,5,2,-2.0,46.0,27,72.0,0.0,0.0,0,1,32.0,1
22,8,0,6,9,-3.0,46.0,57,50.0,14.0,70.0,0,1,40.0,0
22,8,0,7,5,-3.5,47.0,7,72.0,0.0,0.0,0,1,72.0,0
22,8,0,8,6,-3.0,44.0,8,54.0,14.0,66.0,0,1,45.0,0
22,8,0,21,22,-8.5,40.5,20,56.0,9.0,77.0,0,1,66.0,1
22,8,0,13,8,-1.0,46.0,45,58.0,8.0,74.0,0,1,47.0,1
22,8,0,9,12,-7.0,38.5,9,51.0,7.0,60.0,0,1,20.0,1
22,9,0,12,14,-5.0,43.5,38,70.0,4.0,33.0,1,0,41.0,0
22,9,0,23,30,-7.0,40.5,37,72.0,0.0,0.0,0,1,37.0,1
22,9,0,0,27,-3.0,47.5,0,36.0,10.0,68.0,0,1,45.0,0
22,9,0,16,20,-7.0,37.5,55,35.0,8.0,90.0,1,0,32.0,0
22,9,0,22,15,-3.5,44.0,50,39.0,8.0,66.0,1,0,43.0,0
22,9,0,25,13,-3.0,37.0,59,72.0,0.0,0.0,0,1,16.0,1
22,9,0,31,19,-2.5,36.5,56,72.0,0.0,0.0,0,1,41.0,0
22,9,0,15,10,-3.0,47.0,31,72.0,0.0,0.0,0,1,38.0,0
22,9,0,19,29,-3.0,35.5,8,43.0,13.0,55.0,0,1,41.0,1
22,9,0,27,7,-3.0,49.5,26,55.0,6.0,48.0,0,1,43.0,0
22,9,0,20,16,-8.5,41.0,19,60.0,8.0,79.0,0,1,57.0,0
22,9,0,11,21,-2.0,41.5,58,41.0,3.0,57.0,0,1,17.0,0
22,9,0,14,23,-7.5,37.0,48,68.0,6.0,68.0,0,1,62.0,1
22,9,0,2,0,-4.5,41.5,2,37.0,8.0,65.0,0,1,34.0,1
22,10,0,12,18,-3.0,37.0,38,73.0,13.0,42.0,0,1,33.0,0
22,10,0,30,19,-4.0,37.0,46,58.0,8.0,84.0,0,1,65.0,1
22,10,0,29,17,-4.0,39.5,43,64.0,10.0,86.0,1,0,58.0,0
22,10,0,16,27,-5.0,39.0,55,60.0,19.0,85.0,1,0,63.0,0
22,10,0,2,4,-10.5,42.0,2,52.0,10.0,90.0,0,1,54.0,1
22,10,0,28,21,-1.5,39.5,40,73.0,11.0,82.0,0,1,33.0,1
22,10,0,5,12,-1.5,45.0,27,72.0,0.0,0.0,1,0,47.0,0
22,10,0,8,0,-2.5,39.5,8,59.0,11.0,83.0,0,1,23.0,1
22,10,0,9,8,-9.5,41.5,9,63.0,12.0,75.0,0,1,48.0,0
22,10,0,10,5,-5.5,42.5,54,59.0,11.0,72.0,0,1,68.0,0
22,10,0,21,24,-5.0,49.0,20,59.0,13.0,85.0,0,1,30.0,1
22,10,0,4,11,-6.0,44.0,42,72.0,0.0,0.0,0,1,52.0,1
22,10,0,26,31,-9.0,39.5,51,71.0,17.0,73.0,0,1,27.0,1
22,10,0,17,3,-6.0,45.5,53,36.0,11.0,47.0,0,1,44.0,0
22,11,0,23,17,-1.5,51.0,37,72.0,0.0,0.0,0,1,41.0,1
22,11,0,1,6,-3.0,41.5,52,35.0,12.0,83.0,1,0,47.0,0
22,11,0,25,16,-3.0,43.0,59,72.0,0.0,0.0,1,0,45.0,0
22,11,0,31,29,-6.5,36.5,56,72.0,0.0,0.0,1,0,45.0,0
22,11,0,15,13,-6.5,39.5,31,72.0,0.0,0.0,0,1,23.0,1
22,11,0,3,26,-3.5,52.5,3,39.0,12.0,74.0,0,1,33.0,1
22,11,0,18,30,-5.0,34.5,33,70.0,13.0,87.0,0,1,33.0,1
22,11,0,5,25,-6.5,50.5,27,72.0,0.0,0.0,1,0,52.0,1
22,11,0,19,21,-3.5,34.5,8,41.0,22.0,93.0,0,1,36.0,1
22,11,0,27,27,-4.5,48.0,26,55.0,7.0,84.0,0,1,47.0,1
22,11,0,9,22,-12.0,37.5,9,43.0,17.0,92.0,0,1,52.0,1
22,11,0,20,7,-2.5,43.0,19,63.0,5.0,32.0,1,0,37.0,1
22,11,0,11,9,-5.5,42.5,58,49.0,14.0,84.0,1,0,40.0,0
22,11,0,14,28,-8.0,34.5,48,63.0,17.0,77.0,0,1,33.0,1
22,11,0,26,15,-3.0,44.0,51,39.0,10.0,63.0,1,0,54.0,1
22,11,0,4,2,-10.5,43.5,42,72.0,0.0,0.0,0,1,37.0,1
22,12,0,12,3,-9.5,44.0,38,64.0,6.0,24.0,1,0,61.0,0
22,12,0,30,10,-2.5,38.5,46,42.0,7.0,60.0,1,0,25.0,1
22,12,0,29,5,-3.5,37.0,43,46.0,1.0,56.0,1,0,41.0,0
22,12,0,16,4,-5.0,37.5,55,35.0,9.0,71.0,0,1,37.0,1
22,12,0,24,29,-2.5,34.0,23,60.0,16.0,73.0,1,0,40.0,1
22,12,0,17,8,-6.0,43.0,53,27.0,13.0,76.0,0,1,43.0,0
22,12,0,31,12,-5.5,34.0,56,72.0,0.0,0.0,1,0,30.0,1
22,12,0,18,11,-4.0,36.5,33,67.0,7.0,69.0,0,1,33.0,1
22,12,0,6,23,-8.0,47.0,57,40.0,20.0,57.0,0,1,41.0,1
22,12,0,7,6,-5.5,48.5,7,72.0,0.0,0.0,0,1,39.0,0
22,12,0,8,26,-3.0,45.5,8,44.0,18.0,53.0,0,1,44.0,1
22,12,0,10,19,-10.5,44.0,54,40.0,10.0,65.0,0,1,50.0,1
22,12,0,11,24,-3.5,44.0,58,44.0,5.0,92.0,1,0,71.0,1
22,12,0,14,25,-3.0,38.5,48,53.0,5.0,76.0,0,1,28.0,1
22,12,0,13,14,-3.5,41.0,45,44.0,6.0,64.0,1,0,37.0,1
22,12,0,21,20,-7.0,37.5,20,56.0,8.0,71.0,0,1,55.0,0
22,13,0,24,21,-1.0,36.5,23,42.0,6.0,59.0,1,0,47.0,1
22,13,0,25,27,-6.0,46.0,59,72.0,0.0,0.0,1,0,32.0,0
22,13,0,0,0,-2.0,37.0,0,24.0,17.0,73.0,1,0,59.0,1
22,13,0,1,30,-2.5,37.5,52,26.0,13.0,57.0,1,0,50.0,0
22,13,0,22,28,-7.5,34.5,50,26.0,19.0,61.0,0,1,19.0,0
22,13,0,2,2,-9.5,37.5,2,19.0,12.0,58.0,0,1,50.0,1
22,13,0,15,31,-11.5,39.5,31,72.0,0.0,0.0,0,1,22.0,1
22,13,0,28,15,-3.0,44.0,40,55.0,11.0,65.0,1,0,48.0,0
22,13,0,3,22,-9.0,47.0,3,32.0,14.0,46.0,0,1,49.0,1
22,13,0,5,5,-3.5,47.5,27,72.0,0.0,0.0,1,0,54.0,0
22,13,0,7,1,-1.5,40.0,7,72.0,0.0,0.0,1,0,43.0,1
22,13,0,19,10,-3.0,34.0,8,37.0,25.0,48.0,0,1,61.0,0
22,13,0,9,14,-2.0,38.0,9,36.0,21.0,43.0,1,0,13.0,1
22,13,0,20,9,-3.0,40.0,19,58.0,6.0,77.0,1,0,57.0,1
22,13,0,21,18,-8.5,43.5,20,56.0,5.0,81.0,0,1,55.0,1
22,13,0,27,16,-6.0,47.5,26,51.0,3.0,80.0,0,1,46.0,1
22,14,0,12,4,-1.0,39.5,38,57.0,4.0,50.0,1,0,43.0,1
22,14,0,30,17,-2.0,42.5,46,30.0,6.0,75.0,1,0,62.0,0
22,14,0,29,19,-3.0,37.5,43,35.0,1.0,89.0,0,1,83.0,1
22,14,0,24,7,-4.5,40.0,23,51.0,8.0,89.0,1,0,58.0,0
22,14,0,2,23,-9.5,43.5,2,19.0,12.0,58.0,0,1,48.0,1
22,14,0,28,6,-2.5,41.5,40,56.0,9.0,84.0,0,1,41.0,0
22,14,0,3,14,-4.5,45.5,3,35.0,10.0,75.0,0,1,59.0,1
22,14,0,6,26,-3.5,45.0,57,35.0,17.0,63.0,0,1,44.0,1
22,14,0,8,9,-1.5,43.0,8,37.0,13.0,59.0,1,0,32.0,1
22,14,0,10,31,-14.0,37.5,54,33.0,14.0,85.0,0,1,30.0,0
22,14,0,20,3,-3.5,45.5,19,58.0,7.0,80.0,1,0,34.0,0
22,14,0,11,20,-3.0,37.5,58,38.0,5.0,98.0,1,0,47.0,0
22,14,0,14,5,-3.5,37.0,48,63.0,7.0,79.0,0,1,44.0,1
22,14,0,26,8,-1.0,43.0,51,35.0,6.0,82.0,1,0,44.0,1
22,14,0,13,12,-3.0,37.5,45,36.0,6.0,70.0,0,1,48.0,0
22,14,0,18,2,-10.5,37.0,33,76.0,16.0,80.0,0,1,36.0,1
22,15,0,23,18,-9.5,46.0,37,72.0,0.0,0.0,0,1,54.0,0
22,15,0,0,11,-3.0,42.5,0,36.0,15.0,82.0,0,1,33.0,1
22,15,0,16,16,-6.5,38.0,55,35.0,12.0,83.0,1,0,33.0,1
22,15,0,1,29,-3.0,45.0,52,37.0,10.0,85.0,1,0,44.0,0
22,15,0,22,8,-2.0,41.5,50,36.0,14.0,79.0,1,0,51.0,0
22,15,0,17,24,-3.5,47.5,53,45.0,12.0,27.0,0,1,55.0,1
22,15,0,25,1,-9.5,37.0,59,72.0,0.0,0.0,1,0,43.0,0
22,15,0,31,30,-3.0,35.0,56,72.0,0.0,0.0,1,0,42.0,0
22,15,0,18,3,-1.5,43.5,33,61.0,9.0,67.0,0,1,40.0,1
22,15,0,7,23,-7.0,51.0,7,72.0,0.0,0.0,0,1,63.0,0
22,15,0,19,13,-5.0,35.0,8,43.0,19.0,63.0,0,1,44.0,1
22,15,0,9,21,-7.5,38.0,9,44.0,16.0,57.0,0,1,55.0,1
22,15,0,10,28,-9.0,39.0,54,36.0,13.0,78.0,0,1,44.0,1
22,15,0,21,25,-3.0,42.5,20,57.0,23.0,80.0,0,1,34.0,0
22,15,0,4,22,-11.0,43.0,42,72.0,0.0,0.0,0,1,58.0,1
22,15,0,26,27,-2.5,43.5,51,50.0,6.0,77.0,0,1,31.0,1
22,16,0,12,7,-3.5,41.0,38,46.0,12.0,77.0,1,0,31.0,0
22,16,0,24,20,-7.0,36.5,23,51.0,17.0,45.0,1,0,30.0,0
22,16,0,5,0,-3.0,45.0,27,72.0,0.0,0.0,1,0,37.0,1
22,16,0,23,4,-10.5,44.0,37,72.0,0.0,0.0,0,1,51.0,1
22,16,0,30,6,-2.5,39.5,46,44.0,10.0,45.0,0,1,27.0,0
22,16,0,29,2,-4.0,36.5,43,48.0,9.0,49.0,0,1,38.0,1
22,16,0,1,17,-7.0,49.0,52,42.0,15.0,60.0,1,0,33.0,1
22,16,0,2,26,-6.5,43.5,2,28.0,21.0,70.0,0,1,10.0,1
22,16,0,15,12,-4.5,41.0,31,72.0,0.0,0.0,0,1,71.0,0
22,16,0,28,10,-3.0,41.5,40,53.0,8.0,60.0,1,0,38.0,0
22,16,0,3,11,-1.5,44.0,3,30.0,11.0,63.0,0,1,46.0,1
22,16,0,6,16,-3.5,41.0,57,40.0,17.0,53.0,0,1,47.0,0
22,16,0,27,9,-3.5,46.5,26,50.0,8.0,74.0,0,1,44.0,1
22,16,0,11,14,-2.5,48.0,58,42.0,6.0,85.0,0,1,40.0,1
22,16,0,13,31,-6.5,36.5,45,46.0,10.0,47.0,0,1,36.0,1
22,16,0,14,15,-4.5,38.0,48,60.0,7.0,77.0,0,1,24.0,0
22,17,0,19,20,-1.0,37.5,8,34.0,12.0,66.0,0,1,17.0,1
22,17,0,27,24,-8.5,44.5,26,55.0,17.0,86.0,0,1,24.0,1
22,17,0,0,19,-7.5,45.0,0,32.0,11.0,84.0,0,1,36.0,1
22,17,0,16,1,-7.0,32.0,55,28.0,10.0,85.0,1,0,15.0,0
22,17,0,22,5,-2.5,41.0,50,33.0,7.0,94.0,1,0,40.0,1
22,17,0,17,22,-13.5,42.0,53,46.0,14.0,23.0,0,1,44.0,1
22,17,0,25,23,-3.5,47.0,59,72.0,0.0,0.0,1,0,74.0,0
22,17,0,31,10,-9.5,35.5,56,72.0,0.0,0.0,1,0,16.0,0
22,17,0,15,29,-8.5,40.5,31,72.0,0.0,0.0,0,1,33.0,1
22,17,0,6,0,-2.0,38.0,57,34.0,13.0,72.0,1,0,51.0,1
22,17,0,7,28,-6.0,43.5,7,72.0,0.0,0.0,0,1,16.0,0
22,17,0,8,25,-1.5,39.5,8,38.0,14.0,70.0,1,0,59.0,1
22,17,0,10,30,-8.0,39.0,54,31.0,5.0,94.0,0,1,65.0,1
22,17,0,20,18,-3.0,42.5,19,56.0,9.0,82.0,0,1,59.0,0
22,17,0,13,13,-7.5,36.5,45,40.0,7.0,72.0,0,1,34.0,1
22,17,0,4,7,-2.0,39.5,42,72.0,0.0,0.0,0,1,51.0,1
22,18,1,2,5,-6.5,40.5,2,0.0,0.0,0.0,0,1,34.0,0
22,18,1,8,8,-6.0,42.0,8,0.0,0.0,0.0,0,1,41.0,1
22,18,1,10,6,-8.0,43.0,54,0.0,0.0,0.0,0,1,69.0,1
22,18,1,21,12,-3.0,41.0,20,0.0,0.0,0.0,0,1,77.0,1
22,19,1,9,5,-7.5,38.5,9,0.0,0.0,0.0,0,1,26.0,1
22,19,1,26,15,-4.5,44.0,51,0.0,0.0,0.0,0,1,65.0,1
22,19,1,27,16,-5.5,47.0,26,0.0,0.0,0.0,0,1,40.0,1
22,19,1,14,7,-6.0,39.5,48,0.0,0.0,0.0,0,1,37.0,1
22,20,1,27,10,-9.0,46.0,26,0.0,0.0,0.0,0,1,65.0,1
22,20,1,9,1,-4.0,33.5,9,0.0,0.0,0.0,0,1,37.0,0
22,21,1,27,1,-4.0,44.0,19,81.0,0.0,0.0,0,1,69.0,0
23,1,0,13,16,-3.0,40.0,45,74.0,9.0,89.0,0,1,29.0,1
23,1,0,0,27,-1.0,44.5,0,64.0,11.0,82.0,0,1,31.0,1
23,1,0,29,29,-4.0,34.5,43,67.0,9.0,79.0,0,1,47.0,1
23,1,0,1,9,-6.0,43.5,52,65.0,5.0,75.0,1,0,40.0,0
23,1,0,22,8,-2.0,48.0,50,65.0,4.0,72.0,1,0,15.0,0
23,1,0,24,5,-2.0,36.5,23,75.0,6.0,51.0,0,1,40.0,0
23,1,0,25,22,-3.5,39.0,59,72.0,0.0,0.0,0,1,66.0,1
23,1,0,2,23,-4.0,47.0,2,68.0,7.0,86.0,0,1,55.0,0
23,1,0,3,11,-4.5,47.0,3,70.0,7.0,58.0,0,1,41.0,1
23,1,0,18,31,-14.0,34.5,33,82.0,8.0,80.0,0,1,41.0,0
23,1,0,19,14,-1.0,46.5,8,72.0,6.0,55.0,1,0,36.0,1
23,1,0,10,30,-4.0,38.5,54,64.0,4.0,71.0,0,1,49.0,1
23,1,0,21,2,-6.5,40.5,20,63.0,15.0,75.0,0,1,56.0,1
23,1,0,11,17,-3.0,48.5,58,62.0,10.0,81.0,0,1,37.0,1
23,1,0,26,3,-3.5,46.0,51,70.0,6.0,72.0,0,1,45.0,1
23,1,0,9,1,-3.0,36.0,60,72.0,9.0,66.0,0,1,17.0,0
23,2,0,12,18,-5.0,44.5,38,92.0,8.0,17.0,1,0,38.0,0
23,2,0,23,21,-3.0,39.5,37,72.0,0.0,0.0,0,1,64.0,0
23,2,0,30,6,-2.5,39.0,46,72.0,6.0,87.0,0,1,46.0,1
23,2,0,2,4,-7.0,45.5,2,64.0,7.0,92.0,0,1,37.0,1
23,2,0,15,10,-2.5,44.0,31,72.0,0.0,0.0,0,1,40.0,1
23,2,0,28,26,-3.0,42.0,40,80.0,7.0,69.0,1,0,55.0,0
23,2,0,3,15,-3.5,48.0,3,62.0,10.0,78.0,0,1,61.0,1
23,2,0,5,2,-9.0,44.5,27,72.0,0.0,0.0,0,1,37.0,1
23,2,0,7,31,-8.0,40.5,7,72.0,0.0,0.0,0,1,41.0,1
23,2,0,8,0,-3.0,37.0,8,73.0,13.0,92.0,1,0,31.0,0
23,2,0,27,19,-12.0,45.0,26,66.0,11.0,77.0,0,1,43.0,1
23,2,0,9,27,-4.0,38.0,60,76.0,8.0,90.0,0,1,41.0,0
23,2,0,20,9,-3.0,43.0,19,70.0,8.0,83.0,1,0,50.0,0
23,2,0,4,7,-3.0,47.5,42,72.0,0.0,0.0,0,1,51.0,1
23,2,0,14,28,-9.0,34.5,48,81.0,5.0,61.0,0,1,21.0,0
23,2,0,19,13,-7.5,36.5,8,75.0,10.0,86.0,0,1,67.0,0
23,3,0,12,25,-7.5,42.5,38,90.0,6.0,13.0,1,0,33.0,1
23,3,0,23,1,-6.5,35.5,37,72.0,0.0,0.0,1,0,41.0,0
23,3,0,1,15,-4.5,44.5,52,63.0,5.0,73.0,1,0,27.0,0
23,3,0,25,23,-4.0,47.5,59,72.0,0.0,0.0,1,0,36.0,0
23,3,0,31,24,-7.5,44.0,56,72.0,0.0,0.0,1,0,56.0,0
23,3,0,15,29,-7.5,42.0,31,72.0,0.0,0.0,0,1,36.0,1
23,3,0,18,26,-3.0,40.5,33,84.0,15.0,74.0,0,1,24.0,1
23,3,0,6,16,-6.0,38.0,57,69.0,10.0,61.0,0,1,39.0,1
23,3,0,20,30,-1.5,38.5,19,69.0,8.0,86.0,0,1,34.0,0
23,3,0,21,6,-7.0,44.5,20,70.0,9.0,62.0,0,1,25.0,0
23,3,0,11,14,-3.0,47.0,58,58.0,10.0,74.0,0,1,47.0,1
23,3,0,26,17,-4.5,43.5,51,70.0,7.0,73.0,0,1,39.0,1
23,3,0,13,12,-1.5,43.5,45,72.0,8.0,79.0,0,1,45.0,0
23,3,0,17,3,-5.5,45.0,53,58.0,11.0,34.0,0,1,41.0,1
23,4,0,30,24,-3.0,43.5,46,68.0,10.0,72.0,1,0,27.0,0
23,4,0,0,20,-3.0,39.5,0,56.0,10.0,75.0,0,1,36.0,0
23,4,0,29,5,-6.0,35.5,43,67.0,7.0,73.0,0,1,26.0,1
23,4,0,22,19,-4.5,40.0,50,54.0,10.0,71.0,0,1,35.0,0
23,4,0,17,4,-12.0,44.0,53,54.0,8.0,37.0,0,1,36.0,1
23,4,0,31,29,-2.5,37.5,56,72.0,0.0,0.0,1,0,44.0,1
23,4,0,5,7,0.0,43.0,27,72.0,0.0,0.0,0,0,42.0,1
23,4,0,7,8,-1.5,42.0,7,72.0,0.0,0.0,1,0,76.0,0
23,4,0,8,13,-3.0,37.0,8,70.0,12.0,94.0,0,1,23.0,0
23,4,0,27,11,-7.0,41.5,26,62.0,13.0,80.0,0,1,65.0,1
23,4,0,10,10,-3.5,44.0,54,55.0,7.0,82.0,0,1,43.0,0
23,4,0,4,22,-11.5,45.5,42,72.0,0.0,0.0,0,1,50.0,1
23,4,0,13,27,-3.5,43.0,45,69.0,11.0,74.0,0,1,37.0,1
23,4,0,16,25,-4.0,41.5,16,49.0,12.0,65.0,1,0,61.0,0
23,5,0,23,23,-4.5,43.5,37,72.0,0.0,0.0,1,0,65.0,0
23,5,0,0,19,-7.0,40.0,0,44.0,13.0,63.0,0,1,38.0,1
23,5,0,29,17,-7.0,37.5,43,62.0,5.0,66.0,0,1,32.0,1
23,5,0,16,3,-3.5,43.5,16,48.0,5.0,73.0,1,0,45.0,1
23,5,0,24,22,-7.5,39.5,23,73.0,8.0,76.0,0,1,31.0,1
23,5,0,2,18,-1.0,45.0,2,40.0,5.0,67.0,0,1,48.0,1
23,5,0,28,11,-3.0,42.5,40,76.0,5.0,77.0,0,1,48.0,1
23,5,0,3,9,-3.5,46.5,3,62.0,10.0,73.0,0,1,47.0,1
23,5,0,6,10,-1.0,40.5,57,54.0,14.0,60.0,0,1,68.0,1
23,5,0,19,0,-1.5,38.0,8,54.0,12.0,60.0,0,1,33.0,0
23,5,0,9,21,-4.5,40.5,60,53.0,12.0,65.0,0,1,52.0,1
